date,spy,qqq,dbc,agg,gld,cash
2011-08-30,0.09090912,0.09090912,0.09090912,0.09090913,0.5454544,0.09090912
2011-08-31,0.16666664,0.16666664,0.16666664,0.16666676,0.16666664,0.16666669
2011-09-01,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-09-02,0.37499937,0.12500006,0.12500006,0.12500031,0.12500006,0.12500018
2011-09-06,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-09-07,0.11111113,0.4444443,0.11111113,0.11111117,0.11111113,0.11111114
2011-09-08,0.090910025,0.090910025,0.090910025,0.09091098,0.5454486,0.090910345
2011-09-09,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-09-12,0.16666666,0.16666666,0.16666666,0.16666669,0.16666666,0.16666667
2011-09-13,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-09-14,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-09-15,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-09-16,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-09-19,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-09-20,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-09-21,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-09-22,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-09-23,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-09-26,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-09-27,0.16666666,0.16666666,0.16666666,0.16666669,0.16666666,0.16666669
2011-09-28,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-09-29,0.37500003,0.125,0.125,0.125,0.125,0.125
2011-09-30,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-10-03,0.16666271,0.16666271,0.16666271,0.16668044,0.16666271,0.16666876
2011-10-04,0.11111182,0.4444391,0.11111182,0.11111313,0.11111182,0.111112274
2011-10-05,0.09091797,0.09091797,0.09091797,0.090927154,0.5453979,0.090921104
2011-10-06,0.11111675,0.44440216,0.11111675,0.11112725,0.11111675,0.11112033
2011-10-07,0.37498346,0.1250014,0.1250014,0.1250078,0.1250014,0.1250046
2011-10-10,0.3749874,0.12500106,0.12500106,0.12500596,0.12500106,0.12500352
2011-10-11,0.3749961,0.12500033,0.12500033,0.12500185,0.12500033,0.12500109
2011-10-12,0.37499875,0.1250001,0.1250001,0.1250006,0.1250001,0.12500034
2011-10-13,0.37499937,0.12500006,0.12500006,0.1250003,0.12500006,0.12500018
2011-10-14,0.091211334,0.09121134,0.091211334,0.09152606,0.5435214,0.091318466
2011-10-17,0.0909772,0.0909772,0.0909772,0.09104781,0.5450193,0.091001265
2011-10-18,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-10-19,0.09090915,0.09090915,0.09090915,0.09090922,0.5454541,0.090909176
2011-10-20,0.37499997,0.12500001,0.12500001,0.12500004,0.12500001,0.12500003
2011-10-21,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-10-24,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-10-25,0.37499997,0.125,0.125,0.12500001,0.125,0.125
2011-10-26,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-10-27,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-10-28,0.09090912,0.09090912,0.09090912,0.09090913,0.5454544,0.09090912
2011-10-31,0.16666603,0.16666603,0.16666603,0.16666889,0.16666603,0.16666701
2011-11-01,0.1111112,0.4444438,0.1111112,0.11111137,0.1111112,0.11111125
2011-11-02,0.11111127,0.44444332,0.11111127,0.111111544,0.11111127,0.11111136
2011-11-03,0.09091206,0.09091206,0.09091206,0.090915136,0.54543555,0.09091312
2011-11-04,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-11-07,0.09092463,0.09092463,0.09092463,0.090940736,0.54535526,0.09093011
2011-11-08,0.3749842,0.12500133,0.12500133,0.12500744,0.12500133,0.12500438
2011-11-09,0.16666652,0.16666652,0.16666652,0.16666718,0.16666652,0.16666673
2011-11-10,0.090910636,0.090910636,0.090910636,0.09091223,0.5454447,0.09091119
2011-11-11,0.11111111,0.4444444,0.11111111,0.11111113,0.11111111,0.11111111
2011-11-14,0.09091166,0.09091166,0.09091166,0.0909143,0.54543823,0.09091256
2011-11-15,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-11-16,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-11-17,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-11-18,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-11-21,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-11-22,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-11-23,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-11-25,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-11-28,0.16666666,0.16666666,0.16666666,0.1666667,0.16666666,0.16666669
2011-11-29,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-11-30,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-12-01,0.37497234,0.12500234,0.12500234,0.12501305,0.12500234,0.1250077
2011-12-02,0.09114035,0.09114035,0.09114035,0.091380864,0.54397583,0.09122225
2011-12-05,0.11111395,0.44442305,0.11111395,0.11111926,0.11111395,0.11111577
2011-12-06,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-12-07,0.09098768,0.09098768,0.09098768,0.09106917,0.5449524,0.09101544
2011-12-08,0.09092474,0.09092474,0.09092474,0.090940945,0.5453546,0.090930246
2011-12-09,0.11111114,0.4444442,0.11111114,0.1111112,0.11111114,0.11111116
2011-12-12,0.11111111,0.4444444,0.11111111,0.11111113,0.11111111,0.11111111
2011-12-13,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-12-14,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2011-12-15,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-12-16,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-12-19,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2011-12-20,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2011-12-21,0.16666661,0.16666661,0.16666661,0.16666685,0.16666661,0.16666669
2011-12-22,0.16666663,0.16666663,0.16666663,0.1666668,0.16666663,0.16666669
2011-12-23,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-12-27,0.16666664,0.16666664,0.16666664,0.1666668,0.16666664,0.16666669
2011-12-28,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-12-29,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2011-12-30,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-01-03,0.111111216,0.44444358,0.111111216,0.11111143,0.111111216,0.11111128
2012-01-04,0.16663343,0.16663343,0.16663343,0.1667822,0.16663343,0.16668412
2012-01-05,0.16662197,0.16662197,0.16662197,0.16682205,0.16662197,0.16669013
2012-01-06,0.11111175,0.44443956,0.11111175,0.11111296,0.11111175,0.11111216
2012-01-09,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-01-10,0.09091258,0.09091258,0.09091258,0.09091621,0.54543227,0.09091382
2012-01-11,0.16665207,0.16665207,0.16665207,0.16671741,0.16665207,0.16667433
2012-01-12,0.37499952,0.12500004,0.12500004,0.12500024,0.12500004,0.12500013
2012-01-13,0.16666606,0.16666606,0.16666606,0.16666879,0.16666606,0.166667
2012-01-17,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-01-18,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-01-19,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-01-20,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-01-23,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2012-01-24,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-01-25,0.090909116,0.090909116,0.090909116,0.09090913,0.54545444,0.090909116
2012-01-26,0.09090917,0.09090917,0.09090917,0.090909265,0.545454,0.090909205
2012-01-27,0.16666658,0.16666658,0.16666658,0.16666698,0.16666658,0.16666672
2012-01-30,0.16666625,0.16666625,0.16666625,0.16666809,0.16666625,0.16666688
2012-01-31,0.16666415,0.16666415,0.16666415,0.16667542,0.16666415,0.166668
2012-02-01,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-02-02,0.3740242,0.1250817,0.12508169,0.1254599,0.12508178,0.12527072
2012-02-03,0.09098427,0.09098427,0.09098427,0.091062225,0.54497415,0.091010824
2012-02-06,0.09099972,0.09099972,0.09099972,0.09109372,0.5448754,0.09103174
2012-02-07,0.111114815,0.4444167,0.111114815,0.1111217,0.111114815,0.111117154
2012-02-08,0.11111234,0.44443527,0.11111234,0.11111461,0.11111234,0.11111312
2012-02-09,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-02-10,0.16666655,0.16666655,0.16666655,0.16666704,0.16666655,0.16666672
2012-02-13,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-02-14,0.09090912,0.09090912,0.09090912,0.09090917,0.5454544,0.090909146
2012-02-15,0.09090909,0.09090909,0.09090909,0.09090909,0.54545444,0.09090909
2012-02-16,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-02-17,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2012-02-21,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2012-02-22,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2012-02-23,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2012-02-24,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-02-27,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2012-02-28,0.090909116,0.090909116,0.090909116,0.09090913,0.54545444,0.09090913
2012-02-29,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2012-03-01,0.11111113,0.4444443,0.11111113,0.11111117,0.11111113,0.11111114
2012-03-02,0.111111164,0.44444403,0.111111164,0.11111127,0.111111164,0.1111112
2012-03-05,0.16666204,0.16666204,0.16666204,0.16668274,0.16666204,0.1666691
2012-03-06,0.16666046,0.16666046,0.16666046,0.16668823,0.16666046,0.16666993
2012-03-07,0.09091658,0.09091658,0.09091658,0.090924345,0.5454067,0.090919234
2012-03-08,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-03-09,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-03-12,0.09091363,0.09091363,0.09091363,0.090918355,0.5454255,0.09091524
2012-03-13,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2012-03-14,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-03-15,0.09090912,0.09090912,0.09090912,0.090909176,0.5454544,0.090909146
2012-03-16,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2012-03-19,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-03-20,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-03-21,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-03-22,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-03-23,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-03-26,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2012-03-27,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2012-03-28,0.37499982,0.12500001,0.12500001,0.12500009,0.12500001,0.12500003
2012-03-29,0.09090984,0.09090984,0.09090984,0.090910606,0.5454498,0.0909101
2012-03-30,0.16665529,0.16665529,0.16665529,0.16670625,0.16665529,0.16667265
2012-04-02,0.11111545,0.44441196,0.11111545,0.11112353,0.11111545,0.111118205
2012-04-03,0.09097135,0.09097135,0.09097135,0.09103588,0.54505676,0.09099333
2012-04-04,0.111118115,0.4443919,0.111118115,0.11113118,0.111118115,0.11112258
2012-04-05,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-04-09,0.16662917,0.16662917,0.16662917,0.16679694,0.16662917,0.16668633
2012-04-10,0.37475058,0.12502094,0.12502094,0.12511744,0.12502097,0.12506919
2012-04-11,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-04-12,0.16666438,0.16666438,0.16666438,0.16667463,0.16666438,0.16666788
2012-04-13,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-04-16,0.16666654,0.16666654,0.16666654,0.16666713,0.16666654,0.16666673
2012-04-17,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2012-04-18,0.09090935,0.09090935,0.09090935,0.090909615,0.5454529,0.09090944
2012-04-19,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-04-20,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667,0.16666667
2012-04-23,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-04-24,0.16666667,0.16666667,0.16666667,0.16666669,0.16666667,0.16666667
2012-04-25,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-04-26,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-04-27,0.37499997,0.12500001,0.12500001,0.12500004,0.12500001,0.12500003
2012-04-30,0.11111123,0.44444355,0.11111123,0.111111455,0.11111123,0.11111131
2012-05-01,0.3749851,0.12500125,0.12500125,0.12500699,0.12500125,0.12500413
2012-05-02,0.1666574,0.1666574,0.1666574,0.16669887,0.1666574,0.16667153
2012-05-03,0.37496728,0.12500274,0.12500274,0.12501541,0.12500274,0.12500909
2012-05-04,0.37497276,0.12500228,0.12500228,0.12501281,0.12500228,0.12500753
2012-05-07,0.09092539,0.09092539,0.09092539,0.09094227,0.5453504,0.09093115
2012-05-08,0.11111144,0.4444419,0.11111144,0.111112066,0.11111144,0.111111656
2012-05-09,0.37499782,0.1250002,0.1250002,0.12500104,0.1250002,0.1250006
2012-05-10,0.111111164,0.44444406,0.111111164,0.11111125,0.111111164,0.11111119
2012-05-11,0.16666651,0.16666651,0.16666651,0.16666722,0.16666651,0.16666676
2012-05-14,0.11111114,0.44444427,0.11111114,0.11111119,0.11111114,0.11111116
2012-05-15,0.16666657,0.16666657,0.16666657,0.16666704,0.16666657,0.16666673
2012-05-16,0.16666663,0.16666663,0.16666663,0.1666668,0.16666663,0.16666669
2012-05-17,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-05-18,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2012-05-21,0.090909086,0.090909086,0.090909086,0.090909086,0.54545456,0.090909086
2012-05-22,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-05-23,0.09090909,0.09090909,0.09090909,0.090909116,0.54545444,0.09090909
2012-05-24,0.11111111,0.44444445,0.11111111,0.11111111,0.11111111,0.11111111
2012-05-25,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-05-29,0.37500003,0.125,0.125,0.125,0.125,0.125
2012-05-30,0.37499997,0.125,0.125,0.12500001,0.125,0.12500001
2012-05-31,0.16666377,0.16666377,0.16666377,0.16667674,0.16666377,0.16666818
2012-06-01,0.3749685,0.12500265,0.12500265,0.12501481,0.12500265,0.12500873
2012-06-04,0.37493506,0.12500547,0.12500547,0.12503059,0.12500547,0.12501803
2012-06-05,0.15727551,0.15727882,0.15727651,0.15727551,0.15727551,0.21361808
2012-06-06,0.09095006,0.09095006,0.09095006,0.09099251,0.5451928,0.090964526
2012-06-07,0.11111725,0.44439828,0.11111725,0.11112871,0.11111725,0.11112116
