,daily_return,total assets
442,1.8073159363031364,1.8037745025285945e+132
443,2.427428812930575,6.18230870199602e+132
444,2.619624174778984,2.2377634033691277e+133
445,2.668096124251525,8.208331266890198e+133
446,2.917336220544713,3.2154793382018644e+134
447,0.4924073639329611,4.798805042906747e+134
448,1.149981036805275,1.031733984157503e+135
449,2.998224659046557,4.125104257034878e+135
450,2.4990955182023096,1.443413381790801e+136
451,0.8765781240656885,2.7086779762522926e+136
452,0.9946502100897504,5.402865094397115e+136
453,1.309938023425069,1.2480283516983972e+137
454,2.783622389470135,4.722068014179564e+137
455,2.016881015668215,1.4245917346672433e+138
456,1.3717072571996278,3.3787145556569074e+138
457,0.9876331575496415,6.715645080719273e+138
458,0.5035736831246814,1.0097467208575225e+139
459,0.8035579279553422,1.8211367036294947e+139
460,1.0622209366818745,3.7555862387845575e+139
461,1.3270116853380844,8.739293062946571e+139
462,0.7782058486597845,1.5540262037683474e+140
463,1.0304422025268414,3.1553603879638294e+140
464,0.5936413303360194,5.0285127263642554e+140
465,1.350937247421562,1.1821717867543077e+141
466,0.2791635901891312,1.5121911069649403e+141
467,1.186931950281637,3.307059046753384e+141
468,1.0720529133956167,6.852401332596681e+141
469,0.4665482449359075,1.0049377147916136e+142
470,0.43696602644017657,1.4440613548439765e+142
471,2.9059286685676233,5.640400645055691e+142
472,2.8519151855803373,2.172634489744715e+143
473,0.24923273670537507,2.7141261294842765e+143
474,2.7671247305151927,1.0224451664117699e+144
475,0.7989088954644492,1.839285704982762e+144
476,0.7302018033097815,3.182335443563077e+144
477,0.33505605997313886,4.248596218796193e+144
478,0.9619944161581702,8.335722057788846e+144
479,2.737013260463057,3.1150703865491317e+145
480,0.9417971759700681,6.048834879549092e+145
481,0.9381918475288017,1.1723802450589912e+146
482,2.898761588236746,4.570831066243577e+146
483,1.0467485105660392,9.355341676883023e+146
484,0.6411897884982368,1.535389122801239e+147
485,0.43353833591445196,2.2010391680816382e+147
486,0.5422386982843582,3.3945277814551125e+147
487,1.1804231646487575,7.401507007728483e+147
488,0.5387863815035391,1.1389338186095599e+148
489,2.2166361808856068,3.663535728573715e+148
490,3.108569002280661,1.5051889333165664e+149
491,0.6114974074077624,2.425608063698502e+149
492,0.9197627368581942,4.6565919749111415e+149
493,1.1728219098540773,1.0117945068337596e+150
494,0.8376751628840119,1.8593496351508776e+150
495,0.5734507026476295,2.925594989895762e+150
496,0.8045069937206606,5.279256620061028e+150
497,2.401231626943197,1.7955974582900812e+151
498,2.2681005470506177,5.868193035720514e+151
499,0.5969358547613431,9.371127861402899e+151
500,0.7770333125295225,1.6652806385686493e+152
501,0.5089903590226577,2.5128924286671867e+152
502,1.2754485370768212,5.71795740064217e+152
503,0.683207084101701,9.624506403352649e+152
504,0.49567554362045946,1.4395138846913066e+153
505,1.9430329380067324,4.236536777364541e+153
506,3.486931409499308,1.9009049933855936e+154
507,0.36524592805885175,2.5952028018464202e+154
508,1.2212814780361758,5.764675915489041e+154
509,4.000951287779596,2.8828863443196946e+155
510,1.4682919531615932,7.115805165563744e+155
511,2.075082612268403,2.1881688736914754e+156
512,3.2401796211990073,9.278229065968578e+156
513,0.8860488958906604,1.749919368569067e+157
514,0.7238764307110488,3.0166447551209754e+157
515,3.6245661466488555,1.3950673210998289e+158
516,0.7927721943147518,2.5010379024649426e+158
517,3.0697246762277826,1.017853566784255e+159
518,1.0473668188207053,2.0839196190523885e+159
519,1.1123979675782179,4.4020675678826396e+159
520,1.1449246001638829,9.442103017935067e+159
521,1.0258526554838794,1.9128309472236107e+160
522,2.71153712537831,7.09954307519299e+160
523,0.2564173006313471,8.91998874624995e+160
524,1.674246968918252,2.385425286744385e+161
525,0.8662908129446493,4.451897297616901e+161
526,3.4518202089413736,1.981904635766241e+162
527,1.121806424018736,4.205217987961323e+162
528,0.5385234045714263,6.469826295803258e+162
529,0.33121845932131067,8.612752193575715e+162
530,3.086682548471057,3.519758408379169e+163
531,0.46447442678697026,5.1545961775397025e+163
532,0.5871122857729032,8.180922921571307e+163
533,3.2284983872477935,3.4593019380062777e+164
534,1.5991509293712087,8.991247847144639e+164
535,1.5806061311813842,2.3202869321312877e+165
536,2.780638158107157,8.772165313372937e+165
537,0.9233633488111376,1.6872061253453874e+166
538,1.0139546740926453,3.3979566622970846e+166
539,1.4267836044849782,8.246105516813065e+166
540,0.9372885361134835,1.5975085685304102e+167
541,0.7022078202244694,2.719291578228062e+167
542,1.0108183363454142,5.468001367370647e+167
543,3.3395939849594023,2.3728905843591446e+168
544,3.375732924547329,1.0383135456328661e+169
545,0.7230831395534937,1.7891005640499988e+169
546,1.628016674529589,4.7017861147336895e+169
547,1.2258008203150377,1.04652393911201e+170
548,0.8387440512447333,1.9242896675274138e+170
549,1.23949874574335,4.309444296874531e+170
550,1.3697256550826407,1.0212200709453148e+171
551,0.864161741498813,1.9037193859069594e+171
552,1.0870069752168459,3.9730756372433545e+171
553,0.4534801625222812,5.774786622933787e+171
554,0.6944204953484631,9.784916810163145e+171
555,0.5105807799238666,1.4780907266586398e+172
556,0.5288567125287518,2.259788929178562e+172
557,1.1868923159409646,4.9419150448690574e+172
558,0.9802705433328633,9.7863287910077e+172
559,0.5794537732309464,1.5457053935035758e+173
560,1.8007784533236386,4.329178361310951e+173
561,2.641878257725383,1.5766340547873555e+174
562,2.7308603811847054,5.882201530632742e+174
563,1.3362917334551268,1.3742538810534368e+175
564,3.1410009097902756,5.690786571725099e+175
565,0.6131891970612852,9.180315420288356e+175
566,1.8079851449857651,2.5778189326453453e+176
567,1.8028920425646497,7.225348173484137e+176
568,1.0150826080184736,1.455967344126593e+177
569,3.0151418334177524,5.845915391492825e+177
570,1.379884095455995,1.391260106359518e+178
571,1.485685167744952,3.4582346108531185e+178
572,0.5311851406754265,5.295197449107761e+178
573,3.2096669707074663,2.2291017804883372e+179
574,2.9991761147815312,8.914570597945942e+179
575,0.9048651642491692,1.6981054986267111e+180
576,0.3511221306795468,2.294347919423176e+180
577,0.8553687396466367,4.256861407571062e+180
578,1.4492971162898378,1.0426318370009302e+181
579,2.667255920624689,3.823597777273456e+181
580,1.0477547275585741,7.829790424694176e+181
581,2.969720399844166,3.1082078775412985e+182
582,3.3554816459948738,1.3537742362567808e+183
583,3.1075414858777997,5.560683837937261e+183
584,3.535354023901579,2.521966982003323e+184
585,0.9801897947794673,4.993973280533753e+184
586,3.230030912079251,2.1124661350755598e+185
587,0.2965220056422216,2.738858830299437e+185
588,1.8239253559600164,7.734332897277572e+185
589,1.3664043292936845,1.8302558852316212e+186
590,0.9261723669728755,3.5253883106226274e+186
591,1.0337610380528304,7.169797390151188e+186
592,2.4352104188283574,2.4629762695535728e+187
593,0.2926408414950589,3.1837437176580914e+187
594,3.162196265516485,1.325136621199808e+188
